Source,Target,Type,Appearance
"Libertus, M.","Henik, A.",Directed,1
"Braham, E.","Leibovich, T.",Directed,1
"Braham, E.","Katzin, N.",Directed,1
"Braham, E.","Harel, M.",Directed,1
"Braham, E.","Henik, A.",Directed,1
"Liu, R.","Leibovich, T.",Directed,1
"Liu, R.","Katzin, N.",Directed,1
"Liu, R.","Harel, M.",Directed,1
"Liu, R.","Henik, A.",Directed,1
"Lourenco, S.","Leibovich, T.",Directed,1
"Lourenco, S.","Katzin, N.",Directed,1
"Lourenco, S.","Harel, M.",Directed,1
"Lourenco, S.","Henik, A.",Directed,1
"Aulet, L.","Leibovich, T.",Directed,1
"Aulet, L.","Katzin, N.",Directed,1
"Aulet, L.","Harel, M.",Directed,1
"Aulet, L.","Henik, A.",Directed,1
"Ayzenberg, V.","Leibovich, T.",Directed,1
"Ayzenberg, V.","Katzin, N.",Directed,1
"Ayzenberg, V.","Harel, M.",Directed,1
"Ayzenberg, V.","Henik, A.",Directed,1
"Cheung, C.","Leibovich, T.",Directed,1
"Cheung, C.","Katzin, N.",Directed,1
"Cheung, C.","Harel, M.",Directed,1
"Cheung, C.","Henik, A.",Directed,1
"Holmes, K.","Leibovich, T.",Directed,1
"Holmes, K.","Katzin, N.",Directed,1
"Holmes, K.","Harel, M.",Directed,1
"Holmes, K.","Henik, A.",Directed,1
"Margolis, E.","Leibovich, T.",Directed,1
"Margolis, E.","Katzin, N.",Directed,1
"Margolis, E.","Harel, M.",Directed,1
"Margolis, E.","Henik, A.",Directed,1
"Merkley, R.","Leibovich, T.",Directed,1
"Merkley, R.","Katzin, N.",Directed,1
"Merkley, R.","Harel, M.",Directed,1
"Merkley, R.","Henik, A.",Directed,1
"Scerif, G.","Leibovich, T.",Directed,1
"Scerif, G.","Katzin, N.",Directed,1
"Scerif, G.","Harel, M.",Directed,1
"Scerif, G.","Henik, A.",Directed,1
"Ansari, D.","Leibovich, T.",Directed,1
"Ansari, D.","Katzin, N.",Directed,1
"Ansari, D.","Harel, M.",Directed,1
"Ansari, D.","Henik, A.",Directed,1
"Mix, K.","Leibovich, T.",Directed,1
"Mix, K.","Katzin, N.",Directed,1
"Mix, K.","Harel, M.",Directed,1
"Mix, K.","Henik, A.",Directed,1
"Newcombe, N.","Leibovich, T.",Directed,1
"Newcombe, N.","Katzin, N.",Directed,1
"Newcombe, N.","Harel, M.",Directed,1
"Newcombe, N.","Henik, A.",Directed,1
"Levine, S.","Leibovich, T.",Directed,1
"Levine, S.","Katzin, N.",Directed,1
"Levine, S.","Harel, M.",Directed,1
"Levine, S.","Henik, A.",Directed,1
"Nieder, A.","Leibovich, T.",Directed,1
"Nieder, A.","Katzin, N.",Directed,1
"Nieder, A.","Harel, M.",Directed,1
"Nieder, A.","Henik, A.",Directed,1
"Odic, D.","Leibovich, T.",Directed,1
"Odic, D.","Katzin, N.",Directed,1
"Odic, D.","Harel, M.",Directed,1
"Odic, D.","Henik, A.",Directed,1
"Olivola, C.","Leibovich, T.",Directed,1
"Olivola, C.","Katzin, N.",Directed,1
"Olivola, C.","Harel, M.",Directed,1
"Olivola, C.","Henik, A.",Directed,1
"Chater, N.","Leibovich, T.",Directed,1
"Chater, N.","Katzin, N.",Directed,1
"Chater, N.","Harel, M.",Directed,1
"Chater, N.","Henik, A.",Directed,1
"Opfer, J.","Leibovich, T.",Directed,1
"Opfer, J.","Katzin, N.",Directed,1
"Opfer, J.","Harel, M.",Directed,1
"Opfer, J.","Henik, A.",Directed,1
"McCrink, K.","Leibovich, T.",Directed,1
"McCrink, K.","Katzin, N.",Directed,1
"McCrink, K.","Harel, M.",Directed,1
"McCrink, K.","Henik, A.",Directed,1
"Park, J.","Leibovich, T.",Directed,1
"Park, J.","Katzin, N.",Directed,1
"Park, J.","Harel, M.",Directed,1
"Park, J.","Henik, A.",Directed,1
"DeWind, N.","Leibovich, T.",Directed,1
"DeWind, N.","Katzin, N.",Directed,1
"DeWind, N.","Harel, M.",Directed,1
"DeWind, N.","Henik, A.",Directed,1
"Brannon, E.","Leibovich, T.",Directed,1
"Brannon, E.","Katzin, N.",Directed,1
"Brannon, E.","Harel, M.",Directed,1
"Brannon, E.","Henik, A.",Directed,1
"Rubinsten, O.","Leibovich, T.",Directed,1
"Rubinsten, O.","Katzin, N.",Directed,1
"Rubinsten, O.","Harel, M.",Directed,1
"Rubinsten, O.","Henik, A.",Directed,1
"Karni, A.","Leibovich, T.",Directed,1
"Karni, A.","Katzin, N.",Directed,1
"Karni, A.","Harel, M.",Directed,1
"Karni, A.","Henik, A.",Directed,1
"Rugani, R.","Leibovich, T.",Directed,1
"Rugani, R.","Katzin, N.",Directed,1
"Rugani, R.","Harel, M.",Directed,1
"Rugani, R.","Henik, A.",Directed,1
"Castiello, U.","Leibovich, T.",Directed,1
"Castiello, U.","Katzin, N.",Directed,1
"Castiello, U.","Harel, M.",Directed,1
"Castiello, U.","Henik, A.",Directed,1
"Priftis, K.","Leibovich, T.",Directed,1
"Priftis, K.","Katzin, N.",Directed,1
"Priftis, K.","Harel, M.",Directed,1
"Priftis, K.","Henik, A.",Directed,1
"Spoto, A.","Leibovich, T.",Directed,1
"Spoto, A.","Katzin, N.",Directed,1
"Spoto, A.","Harel, M.",Directed,1
"Spoto, A.","Henik, A.",Directed,1
"Sartori, L.","Leibovich, T.",Directed,1
"Sartori, L.","Katzin, N.",Directed,1
"Sartori, L.","Harel, M.",Directed,1
"Sartori, L.","Henik, A.",Directed,1
"Sasanguie, D.","Leibovich, T.",Directed,1
"Sasanguie, D.","Katzin, N.",Directed,1
"Sasanguie, D.","Harel, M.",Directed,1
"Sasanguie, D.","Henik, A.",Directed,1
"Reynvoet, B.","Leibovich, T.",Directed,1
"Reynvoet, B.","Katzin, N.",Directed,1
"Reynvoet, B.","Harel, M.",Directed,1
"Reynvoet, B.","Henik, A.",Directed,1
"Savelkouls, S.","Leibovich, T.",Directed,1
"Savelkouls, S.","Katzin, N.",Directed,1
"Savelkouls, S.","Harel, M.",Directed,1
"Savelkouls, S.","Henik, A.",Directed,1
"Cordes, S.","Leibovich, T.",Directed,1
"Cordes, S.","Katzin, N.",Directed,1
"Cordes, S.","Harel, M.",Directed,1
"Cordes, S.","Henik, A.",Directed,1
"Sidney, P.","Leibovich, T.",Directed,1
"Sidney, P.","Katzin, N.",Directed,1
"Sidney, P.","Harel, M.",Directed,1
"Sidney, P.","Henik, A.",Directed,1
"Thompson, C.","Leibovich, T.",Directed,1
"Thompson, C.","Katzin, N.",Directed,1
"Thompson, C.","Harel, M.",Directed,1
"Thompson, C.","Henik, A.",Directed,1
"Matthews, P.","Leibovich, T.",Directed,1
"Matthews, P.","Katzin, N.",Directed,1
"Matthews, P.","Harel, M.",Directed,1
"Matthews, P.","Henik, A.",Directed,1
"Hubbard, E.","Leibovich, T.",Directed,1
"Hubbard, E.","Katzin, N.",Directed,1
"Hubbard, E.","Harel, M.",Directed,1
"Hubbard, E.","Henik, A.",Directed,1
"Stoianov, I.","Leibovich, T.",Directed,1
"Stoianov, I.","Katzin, N.",Directed,1
"Stoianov, I.","Harel, M.",Directed,1
"Stoianov, I.","Henik, A.",Directed,1
"Zorzi, M.","Leibovich, T.",Directed,1
"Zorzi, M.","Katzin, N.",Directed,1
"Zorzi, M.","Harel, M.",Directed,1
"Zorzi, M.","Henik, A.",Directed,1
"Van Woerkom, W.","Leibovich, T.",Directed,1
"Van Woerkom, W.","Katzin, N.",Directed,1
"Van Woerkom, W.","Harel, M.",Directed,1
"Van Woerkom, W.","Henik, A.",Directed,1
"Zuidema, W.","Leibovich, T.",Directed,1
"Zuidema, W.","Katzin, N.",Directed,1
"Zuidema, W.","Harel, M.",Directed,1
"Zuidema, W.","Henik, A.",Directed,1
"VanMarle, K.","Leibovich, T.",Directed,1
"VanMarle, K.","Katzin, N.",Directed,1
"VanMarle, K.","Harel, M.",Directed,1
"VanMarle, K.","Henik, A.",Directed,1
"Amici, F.","Burkart, J.",Directed,1
"Amici, F.","Schubiger, M.",Directed,1
"Amici, F.","Van Schaik, C.",Directed,1
"Call, J.","Burkart, J.",Directed,1
"Call, J.","Schubiger, M.",Directed,1
"Call, J.","Van Schaik, C.",Directed,1
"Aureli, F.","Burkart, J.",Directed,1
"Aureli, F.","Schubiger, M.",Directed,1
"Aureli, F.","Van Schaik, C.",Directed,1
"Arden, R.","Burkart, J.",Directed,1
"Arden, R.","Schubiger, M.",Directed,1
"Arden, R.","Van Schaik, C.",Directed,1
"Zietsch, B.","Burkart, J.",Directed,1
"Zietsch, B.","Schubiger, M.",Directed,1
"Zietsch, B.","Van Schaik, C.",Directed,1
"Arslan, R.","Burkart, J.",Directed,1
"Arslan, R.","Schubiger, M.",Directed,1
"Arslan, R.","Van Schaik, C.",Directed,1
"Von Borell, C.","Burkart, J.",Directed,1
"Von Borell, C.","Schubiger, M.",Directed,1
"Von Borell, C.","Van Schaik, C.",Directed,1
"Ostner, J.","Burkart, J.",Directed,1
"Ostner, J.","Schubiger, M.",Directed,1
"Ostner, J.","Van Schaik, C.",Directed,1
"Penke, L.","Burkart, J.",Directed,1
"Penke, L.","Schubiger, M.",Directed,1
"Penke, L.","Van Schaik, C.",Directed,1
"Bar-Hen-Schweiger, M.","Burkart, J.",Directed,1
"Bar-Hen-Schweiger, M.","Schubiger, M.",Directed,1
"Bar-Hen-Schweiger, M.","Van Schaik, C.",Directed,1
"Schweiger, A.","Burkart, J.",Directed,1
"Schweiger, A.","Schubiger, M.",Directed,1
"Schweiger, A.","Van Schaik, C.",Directed,1
"Henik, A.","Burkart, J.",Directed,1
"Henik, A.","Schubiger, M.",Directed,1
"Henik, A.","Van Schaik, C.",Directed,1
"Buskell, A.","Burkart, J.",Directed,1
"Buskell, A.","Schubiger, M.",Directed,1
"Buskell, A.","Van Schaik, C.",Directed,1
"Halina, M.","Burkart, J.",Directed,1
"Halina, M.","Schubiger, M.",Directed,1
"Halina, M.","Van Schaik, C.",Directed,1
"Estes, D.","Burkart, J.",Directed,1
"Estes, D.","Schubiger, M.",Directed,1
"Estes, D.","Van Schaik, C.",Directed,1
"Bartsch, K.","Burkart, J.",Directed,1
"Bartsch, K.","Schubiger, M.",Directed,1
"Bartsch, K.","Van Schaik, C.",Directed,1
"Fernández-Berrocal, P.","Burkart, J.",Directed,1
"Fernández-Berrocal, P.","Schubiger, M.",Directed,1
"Fernández-Berrocal, P.","Van Schaik, C.",Directed,1
"Cabello, R.","Burkart, J.",Directed,1
"Cabello, R.","Schubiger, M.",Directed,1
"Cabello, R.","Van Schaik, C.",Directed,1
"Gutiérrez-Cobo, M.","Burkart, J.",Directed,1
"Gutiérrez-Cobo, M.","Schubiger, M.",Directed,1
"Gutiérrez-Cobo, M.","Van Schaik, C.",Directed,1
"Gardner, H.","Burkart, J.",Directed,1
"Gardner, H.","Schubiger, M.",Directed,1
"Gardner, H.","Van Schaik, C.",Directed,1
"Hauser, M.","Burkart, J.",Directed,1
"Hauser, M.","Schubiger, M.",Directed,1
"Hauser, M.","Van Schaik, C.",Directed,1
"Holekamp, K.","Burkart, J.",Directed,1
"Holekamp, K.","Schubiger, M.",Directed,1
"Holekamp, K.","Van Schaik, C.",Directed,1
"Miikkulainen, R.","Burkart, J.",Directed,1
"Miikkulainen, R.","Schubiger, M.",Directed,1
"Miikkulainen, R.","Van Schaik, C.",Directed,1
"Huber, L.","Burkart, J.",Directed,1
"Huber, L.","Schubiger, M.",Directed,1
"Huber, L.","Van Schaik, C.",Directed,1
"Jacobs, I.","Burkart, J.",Directed,1
"Jacobs, I.","Schubiger, M.",Directed,1
"Jacobs, I.","Van Schaik, C.",Directed,1
"Gärdenfors, P.","Burkart, J.",Directed,1
"Gärdenfors, P.","Schubiger, M.",Directed,1
"Gärdenfors, P.","Van Schaik, C.",Directed,1
"Kovacs, K.","Burkart, J.",Directed,1
"Kovacs, K.","Schubiger, M.",Directed,1
"Kovacs, K.","Van Schaik, C.",Directed,1
"Conway, A.","Burkart, J.",Directed,1
"Conway, A.","Schubiger, M.",Directed,1
"Conway, A.","Van Schaik, C.",Directed,1
"Lee, J.","Burkart, J.",Directed,1
"Lee, J.","Schubiger, M.",Directed,1
"Lee, J.","Van Schaik, C.",Directed,1
"Chabris, C.","Burkart, J.",Directed,1
"Chabris, C.","Schubiger, M.",Directed,1
"Chabris, C.","Van Schaik, C.",Directed,1
"Lewis, D.","Burkart, J.",Directed,1
"Lewis, D.","Schubiger, M.",Directed,1
"Lewis, D.","Van Schaik, C.",Directed,1
"Al-Shawaf, L.","Burkart, J.",Directed,1
"Al-Shawaf, L.","Schubiger, M.",Directed,1
"Al-Shawaf, L.","Van Schaik, C.",Directed,1
"Anderson, M.","Burkart, J.",Directed,1
"Anderson, M.","Schubiger, M.",Directed,1
"Anderson, M.","Van Schaik, C.",Directed,1
"Locurto, C.","Burkart, J.",Directed,1
"Locurto, C.","Schubiger, M.",Directed,1
"Locurto, C.","Van Schaik, C.",Directed,1
"De Jesus Dias Martins, M.","Burkart, J.",Directed,1
"De Jesus Dias Martins, M.","Schubiger, M.",Directed,1
"De Jesus Dias Martins, M.","Van Schaik, C.",Directed,1
"Di Paolo, L.","Burkart, J.",Directed,1
"Di Paolo, L.","Schubiger, M.",Directed,1
"Di Paolo, L.","Van Schaik, C.",Directed,1
"Matzel, L.","Burkart, J.",Directed,1
"Matzel, L.","Schubiger, M.",Directed,1
"Matzel, L.","Van Schaik, C.",Directed,1
"Sauce, B.","Burkart, J.",Directed,1
"Sauce, B.","Schubiger, M.",Directed,1
"Sauce, B.","Van Schaik, C.",Directed,1
"Nordli, S.","Burkart, J.",Directed,1
"Nordli, S.","Schubiger, M.",Directed,1
"Nordli, S.","Van Schaik, C.",Directed,1
"Todd, P.","Burkart, J.",Directed,1
"Todd, P.","Schubiger, M.",Directed,1
"Todd, P.","Van Schaik, C.",Directed,1
"Pennycook, G.","Burkart, J.",Directed,1
"Pennycook, G.","Schubiger, M.",Directed,1
"Pennycook, G.","Van Schaik, C.",Directed,1
"Rand, D.","Burkart, J.",Directed,1
"Rand, D.","Schubiger, M.",Directed,1
"Rand, D.","Van Schaik, C.",Directed,1
"Pepperberg, I.","Burkart, J.",Directed,1
"Pepperberg, I.","Schubiger, M.",Directed,1
"Pepperberg, I.","Van Schaik, C.",Directed,1
"Ramus, F.","Burkart, J.",Directed,1
"Ramus, F.","Schubiger, M.",Directed,1
"Ramus, F.","Van Schaik, C.",Directed,1
"Shuker, D.","Burkart, J.",Directed,1
"Shuker, D.","Schubiger, M.",Directed,1
"Shuker, D.","Van Schaik, C.",Directed,1
"Barrett, L.","Burkart, J.",Directed,1
"Barrett, L.","Schubiger, M.",Directed,1
"Barrett, L.","Van Schaik, C.",Directed,1
"Dickins, T.","Burkart, J.",Directed,1
"Dickins, T.","Schubiger, M.",Directed,1
"Dickins, T.","Van Schaik, C.",Directed,1
"Scott-Phillips, T.","Burkart, J.",Directed,1
"Scott-Phillips, T.","Schubiger, M.",Directed,1
"Scott-Phillips, T.","Van Schaik, C.",Directed,1
"Barton, R.","Burkart, J.",Directed,1
"Barton, R.","Schubiger, M.",Directed,1
"Barton, R.","Van Schaik, C.",Directed,1
"Sternberg, R.","Burkart, J.",Directed,1
"Sternberg, R.","Schubiger, M.",Directed,1
"Sternberg, R.","Van Schaik, C.",Directed,1
"Van Horik, J.","Burkart, J.",Directed,1
"Van Horik, J.","Schubiger, M.",Directed,1
"Van Horik, J.","Van Schaik, C.",Directed,1
"Lea, S.","Burkart, J.",Directed,1
"Lea, S.","Schubiger, M.",Directed,1
"Lea, S.","Van Schaik, C.",Directed,1
"Wang, X.","Burkart, J.",Directed,1
"Wang, X.","Schubiger, M.",Directed,1
"Wang, X.","Van Schaik, C.",Directed,1
"Whiten, A.","Burkart, J.",Directed,1
"Whiten, A.","Schubiger, M.",Directed,1
"Whiten, A.","Van Schaik, C.",Directed,1
"Woodley of Menie, M.","Burkart, J.",Directed,1
"Woodley of Menie, M.","Schubiger, M.",Directed,1
"Woodley of Menie, M.","Van Schaik, C.",Directed,1
"Fernandes, H.","Burkart, J.",Directed,1
"Fernandes, H.","Schubiger, M.",Directed,1
"Fernandes, H.","Van Schaik, C.",Directed,1
"Te Nijenhuis, J.","Burkart, J.",Directed,1
"Te Nijenhuis, J.","Schubiger, M.",Directed,1
"Te Nijenhuis, J.","Van Schaik, C.",Directed,1
"Peñaherrera-Aguirre, M.","Burkart, J.",Directed,1
"Peñaherrera-Aguirre, M.","Schubiger, M.",Directed,1
"Peñaherrera-Aguirre, M.","Van Schaik, C.",Directed,1
"Figueredo, A.","Burkart, J.",Directed,1
"Figueredo, A.","Schubiger, M.",Directed,1
"Figueredo, A.","Van Schaik, C.",Directed,1
"Adair, H.","Gervais, M.",Directed,1
"Adair, H.","Fessler, D.",Directed,1
"Carruthers, P.","Gervais, M.",Directed,1
"Carruthers, P.","Fessler, D.",Directed,1
"Bahns, A.","Gervais, M.",Directed,1
"Bahns, A.","Fessler, D.",Directed,1
"Bilewicz, M.","Gervais, M.",Directed,1
"Bilewicz, M.","Fessler, D.",Directed,1
"Kamińska, O.","Gervais, M.",Directed,1
"Kamińska, O.","Fessler, D.",Directed,1
"Winiewski, M.","Gervais, M.",Directed,1
"Winiewski, M.","Fessler, D.",Directed,1
"Soral, W.","Gervais, M.",Directed,1
"Soral, W.","Fessler, D.",Directed,1
"Bzdok, D.","Gervais, M.",Directed,1
"Bzdok, D.","Fessler, D.",Directed,1
"Schilbach, L.","Gervais, M.",Directed,1
"Schilbach, L.","Fessler, D.",Directed,1
"Chapais, B.","Gervais, M.",Directed,1
"Chapais, B.","Fessler, D.",Directed,1
"Christie, C.","Gervais, M.",Directed,1
"Christie, C.","Fessler, D.",Directed,1
"Chen, F.","Gervais, M.",Directed,1
"Chen, F.","Fessler, D.",Directed,1
"Cikara, M.","Gervais, M.",Directed,1
"Cikara, M.","Fessler, D.",Directed,1
"Cocea, M.","Gervais, M.",Directed,1
"Cocea, M.","Fessler, D.",Directed,1
"Cova, F.","Gervais, M.",Directed,1
"Cova, F.","Fessler, D.",Directed,1
"Deonna, J.","Gervais, M.",Directed,1
"Deonna, J.","Fessler, D.",Directed,1
"Sander, D.","Gervais, M.",Directed,1
"Sander, D.","Fessler, D.",Directed,1
"Teroni, F.","Gervais, M.",Directed,1
"Teroni, F.","Fessler, D.",Directed,1
"Dellantonio, S.","Gervais, M.",Directed,1
"Dellantonio, S.","Fessler, D.",Directed,1
"Pastore, L.","Gervais, M.",Directed,1
"Pastore, L.","Fessler, D.",Directed,1
"Esposito, G.","Gervais, M.",Directed,1
"Esposito, G.","Fessler, D.",Directed,1
"Galesic, M.","Gervais, M.",Directed,1
"Galesic, M.","Fessler, D.",Directed,1
"Giner-Sorolla, R.","Gervais, M.",Directed,1
"Giner-Sorolla, R.","Fessler, D.",Directed,1
"Fischer, A.","Gervais, M.",Directed,1
"Fischer, A.","Fessler, D.",Directed,1
"Grecucci, A.","Gervais, M.",Directed,1
"Grecucci, A.","Fessler, D.",Directed,1
"Frederickson, J.","Gervais, M.",Directed,1
"Frederickson, J.","Fessler, D.",Directed,1
"Job, R.","Gervais, M.",Directed,1
"Job, R.","Fessler, D.",Directed,1
"Haslam, N.","Gervais, M.",Directed,1
"Haslam, N.","Fessler, D.",Directed,1
"Hruschka, D.","Gervais, M.",Directed,1
"Hruschka, D.","Fessler, D.",Directed,1
"Hurlemann, R.","Gervais, M.",Directed,1
"Hurlemann, R.","Fessler, D.",Directed,1
"Marsh, N.","Gervais, M.",Directed,1
"Marsh, N.","Fessler, D.",Directed,1
"Schultz, J.","Gervais, M.",Directed,1
"Schultz, J.","Fessler, D.",Directed,1
"Scheele, D.","Gervais, M.",Directed,1
"Scheele, D.","Fessler, D.",Directed,1
"Lench, H.","Gervais, M.",Directed,1
"Lench, H.","Fessler, D.",Directed,1
"Bench, S.","Gervais, M.",Directed,1
"Bench, S.","Fessler, D.",Directed,1
"Perez, K.","Gervais, M.",Directed,1
"Perez, K.","Fessler, D.",Directed,1
"Mason, M.","Gervais, M.",Directed,1
"Mason, M.","Fessler, D.",Directed,1
"Neagota, B.","Gervais, M.",Directed,1
"Neagota, B.","Fessler, D.",Directed,1
"Benga, I.","Gervais, M.",Directed,1
"Benga, I.","Fessler, D.",Directed,1
"Benga, O.","Gervais, M.",Directed,1
"Benga, O.","Fessler, D.",Directed,1
"Schaller, M.","Gervais, M.",Directed,1
"Schaller, M.","Fessler, D.",Directed,1
"Spring, V.","Gervais, M.",Directed,1
"Spring, V.","Fessler, D.",Directed,1
"Cameron, C.","Gervais, M.",Directed,1
"Cameron, C.","Fessler, D.",Directed,1
"Gray, K.","Gervais, M.",Directed,1
"Gray, K.","Fessler, D.",Directed,1
"Lindquist, K.","Gervais, M.",Directed,1
"Lindquist, K.","Fessler, D.",Directed,1
"Sternberg, R.","Gervais, M.",Directed,1
"Sternberg, R.","Fessler, D.",Directed,1
"Sullivan, G.","Gervais, M.",Directed,1
"Sullivan, G.","Fessler, D.",Directed,1
"Swain, J.","Gervais, M.",Directed,1
"Swain, J.","Fessler, D.",Directed,1
"Ho, S.","Gervais, M.",Directed,1
"Ho, S.","Fessler, D.",Directed,1
"Varnum, M.","Gervais, M.",Directed,1
"Varnum, M.","Fessler, D.",Directed,1
"Grossmann, I.","Gervais, M.",Directed,1
"Grossmann, I.","Fessler, D.",Directed,1
"Weidman, A.","Gervais, M.",Directed,1
"Weidman, A.","Fessler, D.",Directed,1
"Tracy, J.","Gervais, M.",Directed,1
"Tracy, J.","Fessler, D.",Directed,1
"Baldassarre, G.","Lake, B.",Directed,1
"Baldassarre, G.","Ullman, T.",Directed,1
"Baldassarre, G.","Tenenbaum, J.",Directed,1
"Baldassarre, G.","Gershman, S.",Directed,1
"Santucci, V.","Lake, B.",Directed,1
"Santucci, V.","Ullman, T.",Directed,1
"Santucci, V.","Tenenbaum, J.",Directed,1
"Santucci, V.","Gershman, S.",Directed,1
"Cartoni, E.","Lake, B.",Directed,1
"Cartoni, E.","Ullman, T.",Directed,1
"Cartoni, E.","Tenenbaum, J.",Directed,1
"Cartoni, E.","Gershman, S.",Directed,1
"Caligiore, D.","Lake, B.",Directed,1
"Caligiore, D.","Ullman, T.",Directed,1
"Caligiore, D.","Tenenbaum, J.",Directed,1
"Caligiore, D.","Gershman, S.",Directed,1
"Botvinick, M.","Lake, B.",Directed,1
"Botvinick, M.","Ullman, T.",Directed,1
"Botvinick, M.","Tenenbaum, J.",Directed,1
"Botvinick, M.","Gershman, S.",Directed,1
"Barrett, D.","Lake, B.",Directed,1
"Barrett, D.","Ullman, T.",Directed,1
"Barrett, D.","Tenenbaum, J.",Directed,1
"Barrett, D.","Gershman, S.",Directed,1
"Battaglia, P.","Lake, B.",Directed,1
"Battaglia, P.","Ullman, T.",Directed,1
"Battaglia, P.","Tenenbaum, J.",Directed,1
"Battaglia, P.","Gershman, S.",Directed,1
"De Freitas, N.","Lake, B.",Directed,1
"De Freitas, N.","Ullman, T.",Directed,1
"De Freitas, N.","Tenenbaum, J.",Directed,1
"De Freitas, N.","Gershman, S.",Directed,1
"Kumaran, D.","Lake, B.",Directed,1
"Kumaran, D.","Ullman, T.",Directed,1
"Kumaran, D.","Tenenbaum, J.",Directed,1
"Kumaran, D.","Gershman, S.",Directed,1
"Leibo, J.","Lake, B.",Directed,1
"Leibo, J.","Ullman, T.",Directed,1
"Leibo, J.","Tenenbaum, J.",Directed,1
"Leibo, J.","Gershman, S.",Directed,1
.,"Lake, B.",Directed,1
.,"Ullman, T.",Directed,1
.,"Tenenbaum, J.",Directed,1
.,"Gershman, S.",Directed,1
"Buscema, M.","Lake, B.",Directed,1
"Buscema, M.","Ullman, T.",Directed,1
"Buscema, M.","Tenenbaum, J.",Directed,1
"Buscema, M.","Gershman, S.",Directed,1
"Sacco, P.","Lake, B.",Directed,1
"Sacco, P.","Ullman, T.",Directed,1
"Sacco, P.","Tenenbaum, J.",Directed,1
"Sacco, P.","Gershman, S.",Directed,1
"Çağlar, L.","Lake, B.",Directed,1
"Çağlar, L.","Ullman, T.",Directed,1
"Çağlar, L.","Tenenbaum, J.",Directed,1
"Çağlar, L.","Gershman, S.",Directed,1
"Hanson, S.","Lake, B.",Directed,1
"Hanson, S.","Ullman, T.",Directed,1
"Hanson, S.","Tenenbaum, J.",Directed,1
"Hanson, S.","Gershman, S.",Directed,1
"Chater, N.","Lake, B.",Directed,1
"Chater, N.","Ullman, T.",Directed,1
"Chater, N.","Tenenbaum, J.",Directed,1
"Chater, N.","Gershman, S.",Directed,1
"Oaksford, M.","Lake, B.",Directed,1
"Oaksford, M.","Ullman, T.",Directed,1
"Oaksford, M.","Tenenbaum, J.",Directed,1
"Oaksford, M.","Gershman, S.",Directed,1
"Clark, K.","Lake, B.",Directed,1
"Clark, K.","Ullman, T.",Directed,1
"Clark, K.","Tenenbaum, J.",Directed,1
"Clark, K.","Gershman, S.",Directed,1
"Clegg, J.","Lake, B.",Directed,1
"Clegg, J.","Ullman, T.",Directed,1
"Clegg, J.","Tenenbaum, J.",Directed,1
"Clegg, J.","Gershman, S.",Directed,1
"Corriveau, K.","Lake, B.",Directed,1
"Corriveau, K.","Ullman, T.",Directed,1
"Corriveau, K.","Tenenbaum, J.",Directed,1
"Corriveau, K.","Gershman, S.",Directed,1
"Cooper, R.","Lake, B.",Directed,1
"Cooper, R.","Ullman, T.",Directed,1
"Cooper, R.","Tenenbaum, J.",Directed,1
"Cooper, R.","Gershman, S.",Directed,1
"Davis, E.","Lake, B.",Directed,1
"Davis, E.","Ullman, T.",Directed,1
"Davis, E.","Tenenbaum, J.",Directed,1
"Davis, E.","Gershman, S.",Directed,1
"Marcus, G.","Lake, B.",Directed,1
"Marcus, G.","Ullman, T.",Directed,1
"Marcus, G.","Tenenbaum, J.",Directed,1
"Marcus, G.","Gershman, S.",Directed,1
"Dennett, D.","Lake, B.",Directed,1
"Dennett, D.","Ullman, T.",Directed,1
"Dennett, D.","Tenenbaum, J.",Directed,1
"Dennett, D.","Gershman, S.",Directed,1
"Lambert, E.","Lake, B.",Directed,1
"Lambert, E.","Ullman, T.",Directed,1
"Lambert, E.","Tenenbaum, J.",Directed,1
"Lambert, E.","Gershman, S.",Directed,1
"Forbus, K.","Lake, B.",Directed,1
"Forbus, K.","Ullman, T.",Directed,1
"Forbus, K.","Tenenbaum, J.",Directed,1
"Forbus, K.","Gershman, S.",Directed,1
"Gentner, D.","Lake, B.",Directed,1
