Source, Target, Type, Appearance, TextLength
215820408, 150574401, Directed, 1, 36
304951239, 224980267, Directed, 1, 22
315524694, 5175790, Directed, 1, 119
306401438, 9720762, Directed, 1, 5
217981389, 9720762, Directed, 1, 4
113986, 214943743, Directed, 1, 1
6474936, 186697871, Directed, 29, 198
213300239, 213300239, Directed, 1, 44
215174588, 13670303, Directed, 5, 19
202587892, 5175790, Directed, 1, 13
904780, 122606440, Directed, 1, 4
302356247, 218607162, Directed, 1, 2
222415584, 122606440, Directed, 1, 15
214104019, 221362631, Directed, 1, 2
321386917, 122606440, Directed, 2, 42
203073525, 5175790, Directed, 1, 2
123161607, 304823337, Directed, 1, 9
212336392, 212336392, Directed, 1, 8
225072480, 5175790, Directed, 1, 299
230538095, 201102258, Directed, 1, 9
148917788, 214943743, Directed, 2, 2
226579912, 214943743, Directed, 1, 2
597225, 214943743, Directed, 1, 2
223208313, 9720762, Directed, 1, 4
217835402, 9720762, Directed, 1, 2
145875017, 226087788, Directed, 1, 9
224582766, 221362631, Directed, 1, 2
216581990, 214943743, Directed, 1, 2
190326507, 13670303, Directed, 1, 2
217425780, 214943743, Directed, 1, 2
230538095, 313576512, Directed, 1, 17
224996770, 122606440, Directed, 1, 5
195940150, 307890529, Directed, 1, 3
222468860, 217250196, Directed, 1, 3
146340490, 122606440, Directed, 1, 10
222097863, 112685677, Directed, 2, 26
321993906, 178532510, Directed, 1, 5
146879706, 5175790, Directed, 1, 1
220873856, 221362631, Directed, 2, 4
216990366, 214943743, Directed, 1, 2
217313529, 9720762, Directed, 1, 7
309243956, 211669292, Directed, 2, 4
211366997, 221362631, Directed, 2, 4
217083393, 221362631, Directed, 5, 14
211188472, 221362631, Directed, 1, 2
216598238, 217250196, Directed, 1, 2
172399019, 5175790, Directed, 1, 3
316800180, 5175790, Directed, 1, 2
226621999, 178390690, Directed, 1, 1164
203012343, 200960556, Directed, 1, 0
123746354, 122606440, Directed, 2, 13
364550, 130289216, Directed, 1, 3
147781128, 221362631, Directed, 1, 2
322026611, 216977824, Directed, 2, 5
197587528, 221362631, Directed, 1, 2
219060986, 221362631, Directed, 2, 2
311267162, 226299893, Directed, 1, 2
176474564, 221362631, Directed, 1, 2
218025618, 221362631, Directed, 1, 2
311491376, 122606440, Directed, 2, 14
117849306, 214943743, Directed, 1, 0
220581447, 122606440, Directed, 1, 7
229118356, 226087788, Directed, 1, 13
301966187, 221362631, Directed, 1, 2
219531903, 5175790, Directed, 1, 27
212122529, 307890529, Directed, 1, 3
230263433, 5175790, Directed, 1, 6
2562843, 122606440, Directed, 1, 7
319885703, 221362631, Directed, 3, 14
122606440, 156249229, Directed, 1, 3
226933968, 5175790, Directed, 1, 20
210821028, 102174881, Directed, 1, 8
215734533, 221362631, Directed, 2, 4
102550511, 221362631, Directed, 1, 2
211864815, 13670303, Directed, 1, 1
315459243, 221362631, Directed, 1, 2
214106615, 214943743, Directed, 1, 1
311267162, 229627755, Directed, 1, 5
217771014, 214943743, Directed, 1, 2
320345943, 216977824, Directed, 5, 10
209818878, 307890529, Directed, 1, 3
7218395, 5175790, Directed, 2, 30
318407244, 134844241, Directed, 1, 2
229288470, 202881028, Directed, 1, 2
304078008, 221362631, Directed, 1, 2
224784229, 201792194, Directed, 1, 2
213152970, 221362631, Directed, 1, 2
225022679, 214943743, Directed, 2, 4
227361758, 219857448, Directed, 5, 5
201469598, 9720762, Directed, 1, 23
160903294, 226087788, Directed, 1, 8
229513991, 216613287, Directed, 1, 4
308290908, 219857448, Directed, 1, 2
213165379, 5175790, Directed, 1, 17
10091564, 219857448, Directed, 1, 4
200272551, 219857448, Directed, 1, 2
301162908, 221362631, Directed, 1, 2
6753637, 117162951, Directed, 1, 6
252154, 5175790, Directed, 1, 16
307831945, 217250196, Directed, 1, 2
310435134, 221362631, Directed, 1, 2
321303112, 300189654, Directed, 1, 13
223453350, 306526573, Directed, 1, 9
115576045, 9720762, Directed, 1, 2
312872679, 221362631, Directed, 1, 2
317581152, 193098267, Directed, 1, 2
185847290, 200960556, Directed, 1, 2
131675572, 221362631, Directed, 1, 2
313790542, 221362631, Directed, 1, 2
229989804, 221362631, Directed, 1, 2
308297590, 5175790, Directed, 1, 2
210335999, 307890529, Directed, 1, 3
217589747, 122606440, Directed, 1, 4
190994740, 5175790, Directed, 1, 41
321411588, 309007282, Directed, 1, 11
217899170, 5175790, Directed, 1, 18
216441666, 226087788, Directed, 1, 3
211934269, 214943743, Directed, 1, 8
304569837, 217250196, Directed, 1, 2
308910253, 222320707, Directed, 2, 4
313582260, 122606440, Directed, 1, 2
186363001, 200960556, Directed, 5, 22
217707400, 221362631, Directed, 1, 2
300246792, 214943743, Directed, 5, 25
309244112, 223453350, Directed, 6, 12
313043052, 122606440, Directed, 3, 19
312265025, 5175790, Directed, 1, 8
218332152, 122606440, Directed, 1, 7
197319154, 307890529, Directed, 1, 3
189516985, 122629508, Directed, 1, 13
217395193, 221362631, Directed, 1, 2
129789237, 5175790, Directed, 1, 6
315578514, 307295565, Directed, 1, 1
315042672, 5175790, Directed, 1, 2
217650736, 5175790, Directed, 1, 20
223020442, 150574401, Directed, 1, 18
111735856, 122606440, Directed, 1, 2
217191599, 17268811, Directed, 1, 11
224635007, 13670303, Directed, 1, 13
223230910, 150574401, Directed, 1, 1
164430543, 226087788, Directed, 2, 33
226126505, 20509596, Directed, 1, 3
212918375, 5175790, Directed, 3, 28
219110919, 221362631, Directed, 1, 2
101103358, 214943743, Directed, 2, 3
228230927, 156249229, Directed, 1, 16
301468891, 122606440, Directed, 1, 6
198847212, 221362631, Directed, 3, 6
146939480, 9720762, Directed, 1, 4
212262975, 226087788, Directed, 1, 24
220305965, 1680223, Directed, 1, 69
210970694, 221362631, Directed, 1, 2
119077721, 221362631, Directed, 1, 2
227184035, 5175790, Directed, 1, 6
212091908, 5175790, Directed, 1, 2
225054795, 9720762, Directed, 1, 2
216246440, 212202455, Directed, 1, 20
188925453, 5175790, Directed, 1, 15
220192815, 216977824, Directed, 1, 4
219829442, 186697871, Directed, 1, 2
210993933, 217250196, Directed, 5, 24
101162794, 221362631, Directed, 1, 22
225969811, 230293978, Directed, 1, 1
215845873, 5175790, Directed, 1, 22
219699452, 219857448, Directed, 1, 4
213945600, 122606440, Directed, 1, 57
129789237, 221362631, Directed, 1, 6
115030118, 5175790, Directed, 1, 8
124471498, 200960556, Directed, 1, 2
125540, 122606440, Directed, 35, 70
213560302, 5175790, Directed, 1, 4
301267092, 226087788, Directed, 1, 2
305469613, 5175790, Directed, 1, 259
202982456, 5175790, Directed, 1, 17
216196067, 217250196, Directed, 3, 6
307875343, 9720762, Directed, 1, 6
309528757, 9720762, Directed, 11, 22
197675533, 219857448, Directed, 1, 1
305089910, 5175790, Directed, 1, 1
200573253, 307890529, Directed, 1, 3
211200368, 5175790, Directed, 1, 15
188144529, 226087788, Directed, 1, 10
308132319, 5175790, Directed, 1, 12
314086058, 5175790, Directed, 1, 26
309703320, 5175790, Directed, 1, 13
313354355, 5175790, Directed, 1, 3
213323775, 5175790, Directed, 1, 37
124196106, 122606440, Directed, 1, 36
214030655, 200960556, Directed, 1, 1
220739058, 9720762, Directed, 1, 2
226939388, 226087788, Directed, 1, 4
231096701, 212202455, Directed, 1, 1
312021246, 9720762, Directed, 1, 1
196064751, 307890529, Directed, 1, 3
303807383, 200960556, Directed, 1, 1
224844567, 5175790, Directed, 1, 25
19614611, 9720762, Directed, 1, 2
158684355, 219857448, Directed, 9, 38
115849708, 226087788, Directed, 1, 2
305658227, 214943743, Directed, 1, 2
313116049, 221362631, Directed, 4, 8
131700136, 5175790, Directed, 2, 4
310833444, 310833444, Directed, 2, 73
196053410, 221362631, Directed, 1, 2
322003299, 216977824, Directed, 1, 6
307400465, 310336840, Directed, 1, 21
308034033, 221362631, Directed, 2, 4
210377169, 226087788, Directed, 1, 2
314255724, 193098267, Directed, 1, 2
309120595, 221362631, Directed, 1, 2
213329410, 193098267, Directed, 5, 10
188807857, 221362631, Directed, 1, 2
314972081, 221362631, Directed, 3, 15
315775054, 226974030, Directed, 5, 821
216549243, 9720762, Directed, 1, 2
192583202, 192583202, Directed, 1, 18
224754217, 217250196, Directed, 1, 1
223231687, 221362631, Directed, 2, 4
1360119, 311251470, Directed, 1, 2
323032375, 226974030, Directed, 1, 2
210571638, 226974030, Directed, 3, 29
1962820, 5175790, Directed, 1, 52
230181408, 193098267, Directed, 1, 2
142223, 228207520, Directed, 1, 2
134165143, 17268811, Directed, 2, 3
214247404, 221362631, Directed, 1, 2
311728013, 5175790, Directed, 2, 14
218569521, 13670303, Directed, 1, 2
197006771, 186697871, Directed, 4, 8
169901043, 217250196, Directed, 1, 2
304181990, 117833666, Directed, 1, 2
311267162, 202409492, Directed, 1, 2
313890060, 221362631, Directed, 1, 2
210821028, 216045485, Directed, 2, 17
121485590, 5175790, Directed, 1, 24
8018821, 5175790, Directed, 1, 12
191015581, 221362631, Directed, 4, 6
212207598, 218607162, Directed, 2, 14
209884689, 229102208, Directed, 1, 3
227379580, 5175790, Directed, 1, 85
311866895, 226087788, Directed, 1, 7
216160243, 312627527, Directed, 1, 0
218529009, 221362631, Directed, 1, 2
216757464, 5175790, Directed, 1, 3
209754633, 226087788, Directed, 1, 5
200132283, 200960556, Directed, 1, 1
219155979, 13670303, Directed, 2, 9
310977758, 224980267, Directed, 1, 4
311981182, 221362631, Directed, 5, 14
218912661, 122606440, Directed, 1, 2
315744194, 224980267, Directed, 1, 2
300345228, 226087788, Directed, 1, 2
191785840, 5175790, Directed, 1, 9
123837276, 221362631, Directed, 1, 2
4387453, 226087788, Directed, 1, 3
212576122, 211725147, Directed, 1, 17
103717807, 146333976, Directed, 1, 6
227062744, 200960556, Directed, 5, 0
215812048, 5175790, Directed, 1, 11
1230438, 221362631, Directed, 1, 2
307716516, 5175790, Directed, 1, 3
304949682, 5175790, Directed, 1, 8
209790418, 200960556, Directed, 1, 2
225902177, 226974030, Directed, 1, 24
4980732, 226087788, Directed, 1, 16
229782118, 5175790, Directed, 1, 19
222337886, 307890529, Directed, 1, 3
222205928, 214797486, Directed, 1, 1
216874621, 226087788, Directed, 2, 27
227456479, 214943743, Directed, 1, 2
188457287, 221362631, Directed, 1, 2
311579779, 221362631, Directed, 1, 2
112035327, 217182688, Directed, 1, 5
200064743, 226087788, Directed, 1, 5
231056951, 130289216, Directed, 1, 2
222208310, 221362631, Directed, 3, 8
201394210, 13670303, Directed, 1, 2
210970694, 5175790, Directed, 1, 8
137134718, 13670303, Directed, 13, 108
532131, 5175790, Directed, 2, 23
117861504, 224980267, Directed, 1, 2
19363288, 122606440, Directed, 1, 2
225234358, 9720762, Directed, 1, 15
221905841, 5175790, Directed, 1, 12
315394186, 9720762, Directed, 1, 10
307728679, 9720762, Directed, 1, 28
222594391, 9720762, Directed, 1, 2
317175231, 146333976, Directed, 1, 2
169173382, 316260318, Directed, 1, 3
226127534, 218607162, Directed, 1, 2
215265195, 321971850, Directed, 1, 66
189444503, 5175790, Directed, 1, 25
216218261, 221362631, Directed, 1, 2
195522334, 9720762, Directed, 3, 6
202334281, 221362631, Directed, 2, 7
313057355, 5175790, Directed, 1, 3
211602632, 226087788, Directed, 1, 3
213722465, 5175790, Directed, 1, 16
225235787, 221362631, Directed, 1, 2
187518324, 221362631, Directed, 2, 4
225267358, 5175790, Directed, 1, 1
311193675, 221362631, Directed, 1, 2
2782223, 5175790, Directed, 2, 110
129944890, 193098267, Directed, 7, 14
153478959, 122606440, Directed, 1, 13
5638757, 303635776, Directed, 1, 7
169073102, 219857448, Directed, 1, 2
172364842, 200960556, Directed, 1, 2
226096120, 186697871, Directed, 1, 2
230799483, 200960556, Directed, 1, 2
322241030, 122606440, Directed, 1, 2
321253013, 316260318, Directed, 1, 10
225514758, 221362631, Directed, 2, 4
229410519, 17268811, Directed, 1, 0
202601659, 17268811, Directed, 1, 11
304329886, 5175790, Directed, 4, 151
322836750, 316034218, Directed, 1, 5
312590193, 221362631, Directed, 1, 2
221357611, 214943743, Directed, 3, 13
321857763, 5175790, Directed, 1, 7
301377959, 301377959, Directed, 1, 9
215550341, 221362631, Directed, 1, 2
307437141, 5175790, Directed, 1, 19
143206008, 221362631, Directed, 2, 5
306669548, 221362631, Directed, 1, 2
151941431, 200960556, Directed, 1, 5
228020598, 221362631, Directed, 1, 1
217772932, 122606440, Directed, 1, 13
315578514, 312916542, Directed, 1, 1
227680190, 221362631, Directed, 1, 2
307352867, 317329753, Directed, 1, 2
315143408, 149913157, Directed, 1, 22
217422217, 5175790, Directed, 1, 20
190020906, 219857448, Directed, 1, 3
217509074, 223453350, Directed, 1, 2
214157765, 106690213, Directed, 1, 1
211820841, 122606440, Directed, 3, 90
148073348, 224980267, Directed, 1, 8
310924113, 225780510, Directed, 2, 4
202829743, 5175790, Directed, 1, 13
220151011, 201792194, Directed, 1, 3
220374105, 221362631, Directed, 1, 2
309089105, 5175790, Directed, 1, 29
9527820, 122606440, Directed, 2, 11
11771100, 221362631, Directed, 1, 2
221706489, 5175790, Directed, 1, 3
101922278, 122606440, Directed, 2, 16
221906666, 221362631, Directed, 1, 2
221083302, 221362631, Directed, 1, 1
309713890, 5175790, Directed, 1, 3
7748168, 221362631, Directed, 1, 2
315578514, 117162951, Directed, 1, 2
229708818, 307890529, Directed, 1, 4
312322321, 221362631, Directed, 1, 9
225451153, 221362631, Directed, 2, 4
315077171, 5175790, Directed, 1, 7
60443, 202662917, Directed, 1, 2
202969420, 214943743, Directed, 1, 2
147837268, 221362631, Directed, 1, 2
132141818, 5175790, Directed, 1, 40
318139077, 320132767, Directed, 1, 2
230842097, 122606440, Directed, 2, 19
231090387, 6474936, Directed, 2, 29
322784759, 225780510, Directed, 1, 5
313950453, 221362631, Directed, 1, 2
310203293, 9720762, Directed, 1, 8
201461301, 122606440, Directed, 1, 12
301190581, 5175790, Directed, 2, 152
181014399, 214943743, Directed, 12, 24
201932338, 221362631, Directed, 1, 2
214260223, 221362631, Directed, 1, 2
210821028, 5175790, Directed, 7, 14
311621710, 221362631, Directed, 1, 2
211077297, 221362631, Directed, 1, 2
195422889, 214943743, Directed, 1, 12
5651789, 226087788, Directed, 1, 1
200954150, 307159, Directed, 1, 2
186793674, 221362631, Directed, 1, 2
219155979, 17268811, Directed, 1, 2
220570719, 221362631, Directed, 2, 4
156249229, 146736808, Directed, 1, 3
305195660, 221362631, Directed, 7, 15
231403421, 5175790, Directed, 2, 3
216394338, 221362631, Directed, 1, 2
212494643, 212494643, Directed, 1, 31
119969560, 221362631, Directed, 85, 168
216510337, 313707339, Directed, 1, 12
316421883, 302745293, Directed, 1, 20
161972278, 200960556, Directed, 1, 3
220976926, 20428657, Directed, 2, 5
215279420, 301029200, Directed, 2, 2
312146461, 5175790, Directed, 1, 3
302592640, 200960556, Directed, 7, 7
308698753, 218607162, Directed, 2, 18
123227057, 200960556, Directed, 1, 2
223188808, 221362631, Directed, 1, 2
318023866, 221362631, Directed, 1, 2
211260248, 221362631, Directed, 1, 25
216054709, 214943743, Directed, 1, 2
310264340, 221362631, Directed, 2, 7
225520883, 221362631, Directed, 2, 4
215760258, 5175790, Directed, 2, 18
300822043, 221362631, Directed, 1, 2
211321759, 226087788, Directed, 2, 5
223304539, 221362631, Directed, 1, 1
302491502, 219857448, Directed, 1, 4
312852739, 226087788, Directed, 1, 17
225031596, 168120729, Directed, 1, 2
311990364, 5175790, Directed, 1, 4
218595671, 214943743, Directed, 1, 2
217230182, 226087788, Directed, 1, 15
199493456, 199493456, Directed, 1, 10
210494243, 195940150, Directed, 1, 15
315588979, 5175790, Directed, 1, 4
202814654, 5175790, Directed, 1, 3
225969811, 221687885, Directed, 2, 6
310776259, 122606440, Directed, 1, 66
203015277, 221362631, Directed, 1, 1
312695150, 9720762, Directed, 1, 14
305513506, 17268811, Directed, 1, 2
122762772, 214943743, Directed, 1, 2
210970694, 9720762, Directed, 1, 3
318666715, 146867565, Directed, 1, 1
315081572, 5175790, Directed, 1, 25
123096327, 122606440, Directed, 1, 14
215306001, 226087788, Directed, 1, 2
316420235, 5175790, Directed, 1, 3
154647144, 221362631, Directed, 1, 2
313994095, 5175790, Directed, 1, 6
156081648, 102174881, Directed, 2, 4
315459243, 5175790, Directed, 3, 31
217432, 201792194, Directed, 1, 10
176244876, 201792194, Directed, 1, 1
202200998, 193098267, Directed, 1, 2
216087177, 221362631, Directed, 6, 12
3078407, 216977824, Directed, 1, 2
301371745, 5113048, Directed, 1, 4
214787104, 9720762, Directed, 1, 29
220229645, 5175790, Directed, 1, 4
231098707, 5175790, Directed, 1, 10
214648624, 6462475, Directed, 1, 61
229628109, 5175790, Directed, 1, 16
227380884, 9720762, Directed, 1, 2
227286775, 13670303, Directed, 2, 6
217964278, 214943743, Directed, 1, 4
222470899, 216977824, Directed, 1, 4
172269, 132888108, Directed, 1, 12
221694099, 5175790, Directed, 1, 21
21547555, 221362631, Directed, 1, 5
224793575, 5175790, Directed, 1, 13
229741312, 5175790, Directed, 1, 8
229550115, 230852730, Directed, 3, 33
102693298, 221362631, Directed, 2, 4
319755879, 216977824, Directed, 1, 25
212095031, 216977824, Directed, 1, 2
214344342, 200960556, Directed, 1, 2
223453350, 223453350, Directed, 5, 55
315929370, 223453350, Directed, 1, 3
221364725, 217250196, Directed, 2, 8
314499333, 224980267, Directed, 1, 2
200269791, 200960556, Directed, 1, 23
311201948, 5175790, Directed, 1, 20
226296692, 13670303, Directed, 1, 1
323027247, 122606440, Directed, 1, 2
213657842, 5175790, Directed, 2, 69
303219890, 122606440, Directed, 2, 30
307504931, 221362631, Directed, 2, 2
219317680, 5175790, Directed, 1, 26
190268314, 5175790, Directed, 1, 2
304306800, 219155979, Directed, 1, 2
304814399, 221362631, Directed, 1, 2
228821769, 221362631, Directed, 1, 6
5861936, 220189103, Directed, 1, 16
202719338, 214943743, Directed, 1, 2
216819423, 221362631, Directed, 4, 7
229755863, 307890529, Directed, 1, 3
224553352, 11524649, Directed, 1, 15
219193198, 5175790, Directed, 1, 14
312033104, 5175790, Directed, 3, 88
318324496, 225780510, Directed, 1, 3
130636459, 106690213, Directed, 1, 11
315178019, 221362631, Directed, 1, 6
215980877, 221362631, Directed, 1, 4
216160243, 316802673, Directed, 1, 10
313199739, 5175790, Directed, 1, 28
219078238, 5175790, Directed, 1, 7
4853922, 226974030, Directed, 1, 2
316619121, 216977824, Directed, 4, 9
225674226, 221362631, Directed, 1, 2
191275575, 9720762, Directed, 1, 62
229697986, 221362631, Directed, 1, 2
224941173, 226087788, Directed, 1, 5
1062567, 221362631, Directed, 1, 2
112543584, 5175790, Directed, 1, 17
319274790, 321866915, Directed, 1, 2
